timestamp,pos_x,pos_y,pos_z,force_x,force_y,force_z,adm_disp_x,adm_disp_y,adm_disp_z,adm_vel_x,adm_vel_y,adm_vel_z,ee_des_x,ee_des_y,ee_des_z,ee_vel_cmd_x,ee_vel_cmd_y,ee_vel_cmd_z,qdot_cmd_norm,tau_norm,tau_max_abs,base_x,base_y,base_yaw,base_ref_x,base_ref_y,base_ref_yaw,base_vel_cmd_x,base_vel_cmd_y,base_vel_cmd_yaw
1778249173.494219,0.641260,0.271932,0.956907,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.641226,0.271923,0.956902,-0.000251,-0.000073,-0.000033,0.000594,40.648451,40.006628,-3.003464,1.995982,-1.572043,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778249173.504032,0.641252,0.271932,0.956910,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.641226,0.271923,0.956902,-0.000192,-0.000069,-0.000059,0.000573,40.653167,40.011704,-3.003465,1.995967,-1.572023,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778249173.514060,0.641252,0.271932,0.956907,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.641226,0.271923,0.956902,-0.000189,-0.000070,-0.000036,0.000555,40.692621,40.046043,-3.003465,1.995952,-1.571998,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778249173.523930,0.641255,0.271930,0.956906,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.641226,0.271923,0.956902,-0.000217,-0.000051,-0.000032,0.000551,40.633946,39.992330,-3.003466,1.995942,-1.571968,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778249173.533932,0.641247,0.271930,0.956909,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.641226,0.271923,0.956902,-0.000150,-0.000057,-0.000051,0.000529,40.649780,40.010143,-3.003468,1.995925,-1.571946,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778249173.544271,0.641247,0.271929,0.956907,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.641226,0.271923,0.956902,-0.000157,-0.000050,-0.000038,0.000514,40.669258,40.024438,-3.003468,1.995911,-1.571918,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778249173.553994,0.641255,0.271929,0.956903,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.641226,0.271923,0.956902,-0.000216,-0.000046,-0.000005,0.000520,40.704655,40.059901,-3.003470,1.995903,-1.571884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778249173.564109,0.641253,0.271931,0.956900,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.641226,0.271923,0.956902,-0.000199,-0.000065,0.000015,0.000516,40.655714,40.013219,-3.003472,1.995884,-1.571861,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778249173.574149,0.641248,0.271928,0.956906,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.641226,0.271923,0.956902,-0.000163,-0.000042,-0.000029,0.000506,40.619731,39.979289,-3.003473,1.995872,-1.571832,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778249173.583914,0.641239,0.271928,0.956911,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.641226,0.271923,0.956902,-0.000095,-0.000036,-0.000067,0.000483,40.634451,39.996022,-3.003474,1.995857,-1.571807,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
